text,airline_sentiment_new_score
san,0
google,0
concreta,1
datos,0
diciembre,0
prat,0
recordaba,1
v,0
hola,0
estoyu,0
intentando,1
ingrear,0
web,0
reclamacion,-1
embargo,0
deja,-1
proque,0
pide,0
c,0
luego,-1
trato,0
clientes,0
impecable,1
hacen,0
perder,-1
vuelo,0
controladores,-1
aereos,0
viejos,0
llegaron,1
mad,0
iberia,0
aborto,-1
despegue,0
falla,-1
motor,0
arre,0
si,1
kieresvuelo,0
rapido,1
elijas,0
tdo,0
l,0
equipaje,0
dmano,0
nbodegaellos,0
puntualesyo,0
pierdo,-1
min,0
nla,0
cintaasi,0
s,0
hacen,0
ls,0
estadisticas,0
necesito,-1
respuesta,0
reserva,1
vueling,0
tomo,0
confirmo,1
reserva,1
tambien,1
hace,0
iberia,0
express,1
sufrido,0
pasa,-1
anos,1
pasan,0
volando,0
digan,0
felicidades,1
esperando,-1
centenario,0
aniversarioiberia,0
volar,0
avion,0
papel,0
llamado,0
iberia,0
luego,-1
maltrato,-1
recibi,0
obligandome,-1
soportar,-1
tercera,0
campana,0
publicitaria,0
decidis,1
ampliar,-1
numero,0
avios,0
recib,0
sobrina,0
dias,0
esperando,-1
maleta,0
barcelona,0
nadie,0
puede,1
dar,0
status,0
puede,1
ayudar,1
investiga,0
baja,-1
barcelona,0
x,0
aa,0
mira,0
iberia,0
aumento,1
frecuencia,1
argentina,0
x,0
favor,1
vuelo,0
vuelta,0
madrid,0
ryanair,0
espero,-1
vea,0
nadie,0
realice,0
compra,-1
boletos,0
usando,0
iberia,0
plus,1
registrado,0
familiar,0
viajero,0
acumularan,-1
avios,0
saludos,1
ofenden,-1
dice,0
mismos,1
curvas,0
rallyes,0
aplaud,0
mas,1
factible,1
festivos,1
mayo,0
mejor,1
dejo,-1
iberia,0
todas,0
amistades,1
cuantos,0
meses,0
empiezo,1
facturar,0
iberia,0
gracias,1
conseguido,0
comprar,-1
app,0
movil,0
etiquetando,0
tweets,0
relacionados,0
vuelo,0
ams,0
mad,0
hashtag,1
milan,0
travelthursday,0
aeropuerto,0
asturias,0
vuelo,0
asturias,0
madrid,0
grupo,0
maleta,0
bodega,0
mas,1
senores,0
huecos,-1
grotesca,0
experiencia,0
manana,0
comprar,-1
vuelo,0
principio,1
vuelo,0
cuesta,0
ir,0
real,1
aterrizado,1
bien,1
gracias,1
espero,-1
digas,0
mismo,1
viajas,0
ryanair,0
ademas,1
guardate,1
pdf,0
puede,1
valer,0
si,1
aplicac,0
estupendo,1
ab,0
pequeno,0
bilbao,0
caso,-1
viajar,0
dos,0
bultos,-1
asi,0
nueva,1
turista,0
premium,1
iberia,0
via,0
irresponsable,-1
queman,-1
iberia,0
solo,-1
saben,1
mas,1
odio,-1
huelga,-1
ryanair,0
viendo,0
nochebuena,1
aeropuerto,0
gustado,1
video,0
atr,0
air,0
nostrum,0
iberia,0
regional,0
despegue,0
pista,0
san,0
th,0
century,0
fox,0
disney,0
gt,0
endemol,0
shine,0
iberia,0
group,0
gt,0
gestmusic,0
gt,0
operacion,1
triunfo,1
hago,0
cola,0
siempre,0
si,1
da,0
igual,1
facture,0
cosa,0
pue,0
buenos,1
vinos,0
necesitan,-1
publicidad,0
via,0
publica,0
buenas,1
lineas,0
aereas,0
tampoco,-1
caso,-1
iberia,0
van,1
seguir,0
rt,0
concurso,0
vencido,0
aviones,0
iberia,0
sistema,0
entretenimiento,1
disco,0
desastre,-1
servicio,0
solo,-1
importa,1
pasajeros,0
sino,0
ademas,1
esconden,0
informacion,1
par,0
santiago,0
wanderers,0
gana,1
final,1
copa,0
chile,0
u,0
desciende,1
primera,1
b,0
iberia,0
elimina,-1
colo,0
colo,0
buenas,1
noches,1
compre,-1
ustedes,0
boleto,0
avion,0
espana,0
viajar,0
diciembre,0
vuelo,0
si,1
gano,1
asi,0
viajaria,0
avion,0
primera,1
vez,0
hola,0
amigos,1
necesito,-1
consultar,0
sabre,1
tomar,0
asiento,0
premiun,0
economy,0
asi,0
poder,1
ta,0
ojala,-1
encuentres,1
pronto,1
equipaje,0
cero,-1
soluciones,1
aeropuerto,0
aun,0
pasado,-1
d,0
dicen,0
q,0
iberia,0
responsabil,0
iremos,-1
fin,1
semana,0
curro,0
deja,-1
opcion,1
peor,-1
aerolinea,0
historia,0
dejaron,-1
ano,1
pasado,-1
hs,0
aeropuerto,0
barajas,0
informacion,1
quedado,-1
clara,1
encontrado,1
web,0
mail,0
ponerme,1
contacto,0
gracias,1
ryanair,0
cosas,0
ven,0
aerolinea,0
sindicatos,0
ryanair,0
irlanda,0
portugal,0
levantan,0
paros,-1
navidenos,0
cliente,0
menos,-1
buscare,0
vida,1
ryanair,0
transavia,0
eurowings,0
easyjet,0
bastardos,-1
q,0
pasa,-1
siempre,0
q,0
compro,-1
billete,1
iberia,0
retraso,-1
mas,1
minutos,0
vuelo,0
minu,0
veo,0
publicidad,0
iberia,0
imagenes,0
paris,0
hablando,1
acento,0
espanol,0
dan,0
ganas,1
salir,0
europa,0
increiblemente,1
malo,-1
servicio,0
atencion,1
cliente,0
recuperen,1
valijas,0
d,0
seguimos,0
comprando,-1
vuelos,0
ryanair,0
cada,0
conciencia,0
vuelo,0
ryanair,0
mira,0
conformo,-1
aterrizar,1
vida,1
takeoff,1
iberia,0
granada,0
to,0
madrid,0
federico,0
garcia,0
lorca,0
airport,0
nunca,-1
respondieron,0
apagon,-1
ppio,0
ano,1
londres,0
vergonzoso,-1
ryanair,0
vergonzoso,-1
mas,1
meses,0
esperando,-1
indemnizacion,1
retraso,-1
mas,1
horas,0
tambien,1
intentando,1
pasa,-1
sentada,0
fila,0
primer,1
grupo,0
holaargentina,0
queremos,1
ir,0
encargados,0
marketing,0
iberia,0
vamos,1
relacionar,0
anuncio,1
halloween,0
siempre,0
funciona,1
cancelan,-1
ruta,0
aerolineas,0
argentinas,0
barcelona,0
asignan,0
aerolinea,0
low,1
cost,0
iberia,0
pura,1
co,0
vida,1
corta,-1
repertorio,0
inmenso,1
elige,0
enhorabuena,0
marcas,0
mas,1
autenticas,0
fiables,1
espanoles,0
viajes,0
kike,0
vuelo,0
varias,0
veces,0
ano,1
peinador,0
air,0
europa,0
iberia,0
ryanair,0
duermo,0
miedo,-1
dan,0
vuelos,0
compania,0
ryanair,0
reconocera,1
sindicatos,0
pilotos,0
evitar,-1
huelgas,-1
pareciera,0
importarles,0
negligencia,-1
sido,0
insuperable,-1
perdiendo,-1
tiempo,0
dinero,1
gracias,1
embarque,0
desastroso,-1
da,0
prioridad,1
da,0
gana,1
lldus,0
duski,0
dm,0
paso,0
personal,0
agente,0
tampoco,-1
contesta,0
p,0
vergonzoso,-1
iberia,0
deje,-1
facturar,0
destino,1
finaltuve,-1
comprar,-1
reservas,1
separadas,0
xq,0
web,0
eeeeeh,-1
vuelos,0
ryanair,0
acompana,1
amsterdam,0
xfa,0
holacolombia,0
quiero,1
viaje,0
ido,0
participar,1
navegadores,0
dicen,0
conexion,1
web,0
segura,0
nunc,-1
supuesto,0
smkeb,0
invito,1
revisen,0
numero,0
llamadas,0
realizar,1
fin,1
puto,-1
desastre,-1
aprendeis,1
primeros,1
cola,0
embarque,0
primeros,1
facturan,0
volemos,0
mas,1
ryanair,0
satanas,0
malaonda,0
oferta,1
trabajo,0
mayor,0
demanda,-1
trabajo,0
pasan,0
cosas,0
sabe,1
ryanair,0
peso,0
saque,-1
pasajes,0
buenos,1
aires,0
vigo,0
escala,0
madrid,0
salida,0
regreso,-1
abone,1
ex,0
si,1
incluye,1
reserve,0
venir,1
puedo,1
reservar,1
vuelta,0
companias,0
nunca,-1
jamas,-1
vuelo,0
razones,1
trato,0
ryanair,0
iberia,0
ahora,1
anade,0
tenian,0
compania,0
alejandro,0
irme,-1
hacia,0
mallorca,0
ryanair,0
gl,0
ahora,1
vuelo,0
biomad,0
instrucciones,0
seguridad,0
volumen,0
parece,0
alguien,0
confesandose,0
misa,0
pasajero,0
vuelo,0
ryanair,0
desembarca,0
ala,0
avion,0
via,0
ryanair,0
realizara,0
oporto,1
conexiones,1
internacionales,0
partir,1
enero,0
aviacionaldia,0
gracias,1
respuesta,0
sabran,1
cancelaciones,-1
mismo,1
dia,0
saben,1
antelacion,1
parece,0
normal,0
poder,1
acceder,1
reservas,1
on,0
line,0
poder,1
hacer,0
check,1
in,0
plen,0
bajad,0
calefaccion,1
indignacion,-1
iberia,0
cancela,-1
vuelos,0
vuelta,0
gente,0
usado,0
ida,0
parece,0
legal,1
asi,0
nueva,1
perdieron,-1
bicicleta,0
lider,1
favorito,1
giro,1
contacte,0
pm,0
pm,0
primer,1
caso,-1
dijeron,0
segun,0
salia,0
alli,1
tenia,0
mas,1
transformaciondigital,0
mayor,0
compromiso,0
cliente,0
ia,0
maria,0
jesus,1
moya,0
iberia,0
partner,0
iberia,0
iberiaexpress,0
devolver,1
incompetentesaprendan,-1
gestionar,-1
sistemas,0
abusen,-1
pasajeros,0
intentos,1
compra,-1
online,0
errores,-1
diferentes,0
mas,1
llamada,0
inutil,-1
telefono,0
asistencia,1
gracias,1
experiencia,0
suerte,1
saludo,1
hola,0
escrito,0
iberia,0
duda,-1
billete,1
hija,0
menor,-1
sabia,1
si,1
podria,1
pintan,0
alerta,-1
aeropuerto,0
personalmente,0
visto,0
cotizada,0
procede,0
adquisicion,-1
eqtec,0
iberia,0
millones,0
euros,0
ayer,-1
hecho,1
reserva,1
dio,1
error,-1
llame,0
manana,0
dijeron,0
anulada,-1
debia,0
real,1
tal,0
dia,0
hoy,0
hace,0
anos,1
hacia,0
primer,1
vuelo,0
felicidades,1
compania,0
bandera,0
espanola,0
veas,0
avios,0
iberia,0
van,1
ir,0
jajajajajajajajaj,1
q,0
guapa,1
cris,0
puede,1
cobrate,0
cancelar,-1
reserva,1
confirmaron,0
repetir,-1
reserva,1
seguia,0
er,0
feliz,1
navidad,0
quisiera,1
ser,1
parte,0
equipo,0
trabajo,0
puedo,1
hacer,0
despues,1
aerolineas,0
contratan,0
aeropuertos,0
servicios,0
empresas,0
solo,-1
ocupaban,1
vue,0
entiendo,1
sorpresa,1
misma,1
mierda,-1
siempre,0
micros,0
choripan,0
kk,0
ahora,1
estan,0
recalientes,0
x,0
perdedores,0
ryanair,0
ofrece,1
vuelos,0
volar,0
valencia,0
enero,0
euros,0
via,0
paro,-1
pilotos,0
tripulacion,0
dc,0
uniforme,0
verano,0
sigue,0
siendo,0
fotos,0
mas,1
bonitas,1
directora,1
marketing,0
cocacola,0
iberia,0
royalbliss,0
aportara,1
crecimiento,1
co,0
oportunidad,1
recordarle,1
antisindicalista,0
indignado,0
colombia,0
europa,0
huelga,-1
transporte,0
ae,0
turno,0
nuevamente,1
campanilla,0
vez,0
mano,0
iberia,0
airbus,0
librea,0
especial,1
aniver,0
solo,-1
pasa,-1
iberia,0
eh,0
muchas,1
consultas,0
gente,0
ve,0
ano,1
acaba,-1
deben,0
vacaciones,0
qu,0
despues,1
horas,0
d,0
pie,0
n,0
cola,0
facilitar,-1
simple,0
botella,0
d,0
aguanos,0
dan,0
vale,0
d,0
comida,1
ls,0
tendreis,0
mejorar,1
infraestructuras,0
va,0
llegar,1
mas,1
turismo,0
cataluna,0
especial,1
desd,0
evolucion,0
iberia,0
anos,1
existencia,0
sido,0
brutal,1
partir,1
enero,0
quitais,-1
definitivamente,1
vuelo,0
madridasturias,0
jueves,0
ohhhhhh,1
fastidio,-1
clin,0
clin,0
caja,0
viaja,0
mas,1
lejos,0
repostar,1
consigue,1
avios,0
litro,0
gastar,-1
hola,0
posible,1
cancelar,-1
vuelo,0
solicitar,0
reembolso,-1
preocupense,-1
perderle,-1
equipaje,0
respondan,1
pase,0
solo,-1
marketing,0
post,0
venta,1
parece,0
mal,-1
permita,1
cambiar,-1
pasajeros,0
puedo,1
coger,-1
vuelo,0
voy,1
poder,1
trans,0
todavia,0
huelo,0
danos,0
perjuicios,-1
habeis,1
escrito,0
despues,1
q,0
escritono,0
necesariamente,1
responder,1
aqui,0
heroe,0
sid,0
hola,0
necesito,-1
consultar,0
respecto,1
equipaje,0
puedo,1
contactar,0
pais,0
economia,0
habra,1
huelga,-1
pilotos,0
ryanair,0
navidad,0
pilotos,0
desconvocan,-1
paros,-1
tras,0
reconocer,1
iberia,0
air,0
nostrum,0
aumentaran,1
oferta,1
plazas,0
madrid,0
volar,0
asientos,0
ryanair,0
ver,0
chollo,1
muchas,1
gracias,1
despues,1
retraso,-1
perdido,-1
bus,0
vuelta,0
ciudad,0
encima,1
ma,0
pueden,1
buscar,-1
localizador,0
vuelo,0
uiomad,0
dia,0
diciembre,0
viaja,0
susana,0
patricia,0
quirola,0
donoso,0
gracias,1
business,0
magazine,0
disponible,1
iberia,0
buena,1
idea,0
pa,0
avion,0
demora,-1
estacionarse,0
jajaja,1
acojonante,-1
iberia,0
dejan,-1
maleta,0
madrid,0
dejan,-1
minutos,0
esperando,-1
cola,0
decirme,0
basica,0
amigo,1
recordemos,1
falcata,0
junto,1
gladivs,0
hispaniensis,0
anteriores,0
prop,0
vergonzoso,-1
mas,1
decir,0
cinco,0
dias,0
duro,0
viaje,0
londres,0
tan,0
siquiera,0
suma,0
tickets,0
bienes,1
necesario,-1
todavia,0
placer,1
cualquier,0
momento,0
hacia,0
buenosaires,0
megustavolar,0
ejemplo,0
aplicacion,1
luis,0
jara,0
mundo,0
aviacion,0
ryanair,0
companera,1
piso,0
tenia,0
hoy,0
vuelo,0
vuelta,0
espana,0
hace,0
par,0
horas,0
enterado,1
ustedes,0
deja,-1
sobrevender,0
vuelos,0
basta,-1
cambiaste,0
vuelo,0
veces,0
hiciste,1
perder,-1
conexion,1
hac,0
personal,0
iberia,0
boston,0
nego,-1
conectar,0
maletas,0
nombre,0
reserva,1
incluia,0
mr,0
buen,1
dia,0
hola,0
sabriais,0
decir,0
horarios,0
van,1
ocurrir,0
huelgas,-1
funcionarios,1
cuanto,0
recibo,0
sms,0
llegan,1
maletas,0
llego,1
otratras,0
dias,0
hola,0
tal,0
unica,1
via,0
verdad,1
contestan,0
pues,0
cuento,0
necesito,-1
respues,0
quan,0
iberia,0
em,0
regala,1
avios,0
mimagino,0
vellets,0
entaforats,0
tarjeta,0
cojas,-1
avion,0
stark,0
holacolombia,0
encanta,1
viajar,0
colombia,0
seria,-1
buen,1
pais,0
conocer,0
ganasdevolar,0
coniberiamoladicejr,0
hola,0
anteriormente,0
dado,0
codigo,0
pir,0
siguen,0
darme,1
solucion,1
mal,-1
trabajo,0
cero,-1
daran,0
respuesta,0
si,1
dan,0
cuenta,0
incidencia,-1
envio,1
octubre,0
diciembre,0
hace,0
meses,0
hizo,-1
problemas,-1
peor,-1
sacar,0
b,0
va,0
servir,0
perder,-1
tiempo,0
poner,1
reclamacion,-1
seguro,0
contestais,0
sabeis,1
entregan,1
avios,0
correspondientes,0
promocion,1
combina,0
venceras,0
hice,1
habiais,0
comentado,0
probe,1
ordenadores,0
distintos,-1
siquiera,0
puedo,1
logueary,0
deja,-1
quejarte,-1
ryanair,0
abrira,0
cuatro,0
nuevas,1
rutas,0
valencia,0
alicante,0
sevilla,0
girona,0
policias,0
control,1
pasaporte,0
vuelos,0
indignante,-1
aeropuerto,0
sevilla,0
alguien,0
explique,0
vez,0
ducharme,0
irme,-1
dormir,1
mirando,0
vuelos,0
ryanair,0
imaginan,0
trastorno,0
supone,0
momento,0
dias,0
camino,-1
m,0
trabajadores,0
espanoles,0
ryanair,0
tambien,1
van,1
huelga,-1
via,0
ryanair,0
conecta,1
valencia,0
bristol,0
alicante,0
pardubice,0
partir,1
marzo,0
cielo,0
azul,0
mar,0
turquesa,0
caribe,0
pedimos,1
disculpas,1
asi,0
pasa,-1
cabreo,0
proximo,1
viaj,0
gracias,1
acabo,-1
escribirles,0
msj,0
privado,1
informacion,1
volar,0
ninos,0
ryanair,0
experiencia,0
ole,0
sevan,0
robar,-1
maleta,0
pacora,0
restrepo,0
ve,0
aca,0
colom,0
intentando,1
hacer,0
em,0
checkin,1
online,0
vuelo,0
londresmadrid,0
funciona,1
alguna,-1
forma,0
solucionarlo,1
gracias,1
gracias,1
compartir,0
ejem,0
ejem,0
ryanair,0
vueling,0
ano,1
verano,0
anade,0
easyjet,0
perdio,-1
maleta,0
dia,0
dicembre,0
medicamentos,1
siguen,0
darme,1
respuesta,0
s,0
hola,0
agente,0
viajes,0
australia,0
tratando,0
agregar,1
maletas,0
booking,0
sabre,1
w,0
rey,0
tormentas,0
aterrizaje,1
emergencia,0
asampiacute,0
primer,1
vuelo,0
iberia,0
hace,0
aampntildeos,0
mas,1
dos,0
horas,0
media,0
esperando,-1
darnos,1
maletas,0
actitud,1
vergonzosa,-1
atencion,1
polemico,-1
aun,0
usan,0
casi,0
empresas,0
administracion,0
detiene,-1
senor,0
pueden,1
decir,0
solo,-1
puedo,1
hacer,0
checkin,1
online,0
si,1
facturo,0
vergonzoso,-1
llamar,0
telefono,0
atencion,1
cliente,0
espera,-1
mas,1
va,0
hora,0
retraso,-1
luego,-1
hambreeeeee,-1
jooooo,-1
valencia,0
parece,0
taaaan,1
lejoooos,-1
decepcionada,-1
servicio,0
cliente,0
llame,0
veces,0
numero,0
atencion,1
cliente,0
intentar,1
solu,0
sientese,0
esperar,-1
reaccion,0
llega,1
cuidadin,0
mo,0
adios,-1
partir,1
ahora,1
vuelos,0
lowcost,1
q,0
tripulacion,0
simpatica,0
atenta,1
ahora,1
explicaselo,0
tener,0
prisa,0
incompetentes,-1
triste,-1
llegas,1
aduanas,0
peor,-1
rd,0
fucking,-1
world,0
caso,-1
compre,-1
iberia,0
vuelo,0
directo,1
euros,0
dos,0
maletas,0
incluidas,1
contigo,1
empezo,0
todoalla,0
primaveras,0
contemplanbrindo,0
muchisimas,1
horas,0
vuelo,0
mas,1
ryanair,0
viajes,0
euros,0
gran,1
oferta,1
via,0
reserva,1
domingo,0
viaja,0
eneromarzo,0
siempre,0
gracias,1
luisa,0
compartirno,0
conocia,0
oda,0
premio,1
nobel,0
congrio,0
semanas,0
mega,0
hablaron,0
desenso,0
iberiasospechosa,0
weacuando,0
ganaron,1
c,0
ryanair,0
reconocera,1
sindicatos,0
pilotos,0
evitar,-1
huelgas,-1
convocadas,0
ryanair,0
boletos,0
loteria,0
suena,0
bien,1
ryanair,0
planea,0
reducir,-1
mitad,-1
comisiones,1
otas,0
hoteles,0
bajate,0
barceloneta,0
hacer,0
vermut,0
defraudara,-1
bares,0
electricidad,0
vermut,0
i,0
barretxa,0
camarero,0
aire,0
ryanair,0
si,1
sabia,1
cosas,0
alguien,0
aca,0
viajado,0
tal,0
autoescuela,0
unico,1
une,1
ryanair,0
cada,0
revolucionado,0
sector,0
viaje,0
x,0
iberia,0
mefue,0
bien,1
pregunta,0
facil,1
mirando,0
app,0
vuelos,0
nueva,1
york,0
tokio,0
madrid,0
primero,1
po,0
trata,0
viajar,0
ciudad,0
aeropuerto,0
lejano,0
cantidad,0
dinero,1
minima,1
pe,0
mas,1
da,0
si,1
despues,1
llega,1
dice,0
si,1
viajas,0
tarjeta,0
credito,-1
q,0
creo,-1
nunca,-1
suba,0
mas,1
ryanair,0
gracias,1
pronta,1
respuesta,0
necesito,-1
cancelar,-1
vuelo,0
operacion,1
urgente,-1
imposibilita,0
volar,0
puedo,1
recuperar,1
parte,0
dinero,1
saludos,1
dichoso,1
ademas,1
ganado,1
solo,-1
boleto,0
ida,0
re,0
pdf,0
daba,0
error,-1
descargandolos,1
sigo,0
diciendo,0
deberia,0
comprar,-1
foto,0
usarla,0
publicidad,0
hace,0
asignando,0
asientos,0
consecutivos,0
familias,0
viajan,0
juntas,1
mas,1
patetico,-1
vis,0
amen,0
feliz,1
feliz,1
navidad,0
contesten,0
telefono,0
resumiendo,0
robo,-1
importa,1
puesto,0
queja,-1
compania,0
filial,0
uk,0
british,0
airways,0
tenerme,0
aqui,0
alla,0
tambien,1
reco,0
ryanair,0
lanza,1
vuelos,0
cinco,0
euros,0
black,0
friday,0
dinero,1
pais,0
ryanair,0
estan,0
vuelos,0
descuento,0
viene,0
alguien,0
toulusse,0
serio,-1
buena,1
noticiaojala,-1
buena,1
conexion,1
vuelos,0
desdehacia,0
dusseldorf,0
pues,0
ahora,1
funciona,1
dia,0
par,0
poder,1
volar,0
asiento,0
contiguo,0
pareja,1
abonar,1
euros,0
vu,0
impaciente,-1
detenido,-1
resuelto,1
gracias,1
plan,0
felizviernes,1
viajar,0
avion,0
leer,0
ultimo,-1
numero,0
viajo,0
relajado,1
ellosunos,0
fenomenos,1
podria,1
echar,0
mano,0
aras,0
alianza,1
digo,0
vamos,1
iberiamaletas,0
favor,1
pueden,1
indicar,1
poner,1
reclamacion,-1
gestion,0
maletas,0
em,0
tias,0
id,0
ryanair,0
vuelos,0
madrid,0
bcn,0
vlc,0
alicante,0
media,0
europa,0
real,1
vuelvo,0
tener,0
ryanair,0
booking,0
abiertas,1
significa,0
viajecito,0
reshulon,0
buen,1
dia,0
montevideo,0
lindo,0
dia,0
verano,0
deseo,0
prospero,0
muchas,1
hermosa,0
vuelo,0
desorden,-1
embarque,0
espacio,0
maletas,0
fluye,0
mejorar,1
seguros,0
puigdemont,0
dejado,-1
tirado,-1
ryanair,0
cosas,0
pasan,0
holacolombia,0
deseando,0
ir,0
conocerlo,0
encanta,1
pagina,0
iberia,0
funcione,1
vamos,1
encanta,1
joder,-1
confirmado,1
solo,-1
interesa,1
dinero,1
equivocan,-1
pagas,1
verguenza,-1
conocen,0
entiendo,1
tiempo,0
respuesta,0
lento,0
luego,-1
si,1
gestionado,-1
bien,1
caso,-1
dudo,-1
den,0
dieron,0
usa,0
pleno,0
huracan,0
irma,0
obligandome,-1
pe,0
encima,1
vais,0
cortando,-1
llamada,0
menudo,1
servicio,0
manera,0
passengerrights,0
airline,0
lostluggage,0
ahora,1
si,1
excusa,-1
ir,0
ver,0
mejor,1
club,0
mundo,0
gracias,1
gestion,0
digo,0
na,0
digo,0
to,0
queda,1
tiempo,0
ver,0
si,1
pillas,0
oferta,1
volar,0
mido,0
m,0
peso,0
kg,0
literalmente,1
entro,0
asientos,0
sentime,0
aconsejo,1
soluciones,1
problema,-1
vas,0
pasar,0
pesimo,-1
ok,0
momento,0
estan,0
pasaje,0
asi,0
esperare,0
momento,0
logro,1
sumarle,0
equipaje,0
boleto,0
tampoco,-1
consigo,1
manera,0
obtener,1
factura,0
compra,-1
llame,0
nadie,0
supo,0
ayudar,1
si,1
diesen,0
euro,0
cada,0
minuto,0
iberia,0
esperando,-1
telefono,0
ultimas,-1
horas,0
escuchando,0
horas,0
noticias,0
equipaje,0
verguenza,-1
hablo,1
pilotos,0
militares,0
solo,-1
limito,-1
comerciales,1
vienen,0
quejandose,-1
mismo,1
tem,0
deberia,0
mejorar,1
sistema,0
mailings,0
reservas,1
aprendan,0
respecto,1
ple,0
sepross,0
coincide,0
ministerio,0
fomento,0
resulta,1
respetable,1
desclasificacion,-1
investigacion,1
puedo,1
modificarlo,0
arruinarme,-1
decidme,0
oye,-1
si,1
contestais,0
md,0
agradeceria,0
verdad,1
salga,0
bien,1
papa,0
silvetti,0
fabri,0
pueda,1
abrazar,1
abu,0
vigilando,0
mejor,1
aerolinea,0
viajado,0
deseo,0
feliz,1
ano,1
podria,1
ryanair,0
regalarme,1
chocolatina,0
haciendose,0
interesante,1
abriendo,0
puertas,0
hora,0
supone,0
cierra,0
hola,0
ida,0
directa,1
ryanair,0
vuelta,0
escala,0
klm,0
tambien,1
barato,1
ofertan,1
billete,1
ryanair,0
tardando,0
sacar,0
barcelona,0
level,0
abrir,1
ruta,0
madridbarcelona,0
dejan,-1
horas,0
varada,1
persona,0
aeropuerto,0
necesidad,-1
vuelos,0
disponibles,1
abuso,-1
comercial,1
incluyes,1
si,1
asi,0
cambio,-1
creo,-1
peor,-1
tras,0
pesadilla,-1
galaxy,0
note,0
samsung,0
regala,1
note,0
vuelo,0
iberia,0
noteabordo,0
encanta,1
momento,0
vamos,1
voy,1
buscar,-1
vuelos,0
baratitos,0
ryanair,0
vamos,1
estan,0
weando,0
dos,0
equipos,0
quede,1
iberia,0
acabo,-1
webeo,-1
si,1
iberia,0
cobra,-1
injustamente,-1
debiese,-1
ser,1
iberia,0
persiga,0
devolverme,1
dinero,1
reve,0
vuelos,0
baratos,1
marches,0
quieras,1
enviado,1
